Passage,NewID,WordNo,Sentence,WordID,IDEnd,IDBegin,Word,WordWithPunctuation,WordNoPunctuation,WP,WL,WordClass,CosineSimilarity_Content_Sentence,PartOfSpeech
55,55Bw10,16,2,Bw10,Middle2,Middle2,setbacks,setbacks,setbacks,10,8,Content,0.2700094049890277,NOUN
55,55Bw11,17,2,Bw11,Middle2,Middle2,that,that,that,11,4,Function,0.2247983913060777,SCONJ
55,55Bw12,18,2,Bw12,Middle2,Middle2,feel,feel,feel,12,4,Content,0.1828409522850289,VERB
55,55Bw13,19,2,Bw13,BEN-2,BEN-2,like,like,like,13,4,Function,0.304344005137335,INTJ
55,55Bw14,20,2,Bw14,BEN-1,BEN-1,utter,utter,utter,14,5,Content,0.12950054157993543,NOUN
55,55Bw15,21,2,Bw15,BEN,BEN,defeat.,defeat.,defeat,15,6,Content,0.3635998379465259,NOUN
56,56Aw01,1,1,Aw01,Aw01,Aw01,For,For,For,1,3,Function,null,ADP
56,56Aw02,2,1,Aw02,Aw02,Aw02,the,the,the,2,3,Function,null,PRON
56,56Aw03,3,1,Aw03,Aw03,Aw03,rural,rural,rural,3,5,Content,null,ADJ
56,56Aw04,4,1,Aw04,Middle1,Middle1,firefighters,firefighters,firefighters,4,12,Content,0.13694699384991257,NOUN
56,56Aw05,5,1,Aw05,Middle1,Middle1,of,of,of,5,2,Function,null,ADP
56,56Aw06,6,1,Aw06,Middle1,Middle1,"Australia,","Australia,",Australia,6,9,Content,0.0018706525988352446,PROPN
56,56Aw07,7,1,Aw07,Middle1,Middle1,no,no,no,7,2,Function,0.09537790163032694,INTJ
56,56Aw08,8,1,Aw08,Middle1,Middle1,donation,donation,donation,8,8,Content,0.020051526415114457,NOUN
56,56Aw09,9,1,Aw09,AEN-2,AEN-2,is,is,is,9,2,Content,0.05667354370227749,AUX
56,56Aw10,10,1,Aw10,AEN-1,AEN-1,too,too,too,10,3,Content,0.13364227117743285,ADV
56,56Aw11,11,1,Aw11,AEN,AEN,small.,small.,small,11,5,Content,0.3281519356404506,ADJ
56,56Bw01,12,2,Bw01,Bw01,Bw01,They,They,They,1,4,Function,null,PRON
56,56Bw02,13,2,Bw02,Bw02,Bw02,have,have,have,2,4,Content,null,VERB
56,56Bw03,14,2,Bw03,Bw03,Bw03,long,long,long,3,4,Content,0.26851222017341997,ADJ
56,56Bw04,15,2,Bw04,Middle2,Middle2,been,been,been,4,4,Content,0.4771943011445676,AUX
56,56Bw05,16,2,Bw05,Middle2,Middle2,known,known,known,5,5,Content,0.2362196342658407,VERB
56,56Bw06,17,2,Bw06,Middle2,Middle2,to,to,to,6,2,Function,null,ADP
56,56Bw07,18,2,Bw07,Middle2,Middle2,canvass,canvass,canvass,7,7,Content,0.038222360931568944,PROPN
56,56Bw08,19,2,Bw08,Middle2,Middle2,for,for,for,8,3,Function,0.3520351631927763,ADP
56,56Bw09,20,2,Bw09,Middle2,Middle2,dollars,dollars,dollars,9,7,Content,0.11160957290528972,NOUN
56,56Bw10,21,2,Bw10,Middle2,Middle2,and,and,and,10,3,Function,null,CCONJ
56,56Bw11,22,2,Bw11,Middle2,Middle2,cents,cents,cents,11,5,Content,0.19788679346962562,NOUN
56,56Bw12,23,2,Bw12,Middle2,Middle2,in,in,in,12,2,Function,0.2757362874950277,ADP
56,56Bw13,24,2,Bw13,Middle2,Middle2,town,town,town,13,4,Content,0.09696714163948703,NOUN
56,56Bw14,25,2,Bw14,Middle2,Middle2,"markets,","markets,",markets,14,7,Content,0.15053123568603774,NOUN
56,56Bw15,26,2,Bw15,Middle2,Middle2,and,and,and,15,3,Function,null,CCONJ
56,56Bw16,27,2,Bw16,Middle2,Middle2,their,their,their,16,5,Function,0.25835479983441584,PRON
56,56Bw17,28,2,Bw17,Middle2,Middle2,collection,collection,collection,17,10,Content,0.14346801607587736,NOUN
56,56Bw18,29,2,Bw18,Middle2,Middle2,tins,tins,tins,18,4,Content,0.29460082774305596,PROPN
56,56Bw19,30,2,Bw19,Middle2,Middle2,are,are,are,19,3,Content,0.2795038264120461,AUX
56,56Bw20,31,2,Bw20,Middle2,Middle2,fondly,fondly,fondly,20,6,Content,0.13131922741113286,ADV
56,56Bw21,32,2,Bw21,Middle2,Middle2,displayed,displayed,displayed,21,9,Content,0.15844939528926463,VERB
56,56Bw22,33,2,Bw22,BEN-2,BEN-2,in,in,in,22,2,Function,0.2821670156165892,ADP
56,56Bw23,34,2,Bw23,BEN-1,BEN-1,local,local,local,23,5,Content,0.3121961124787631,ADJ
56,56Bw24,35,2,Bw24,BEN,BEN,storefronts.,storefronts.,storefronts,24,11,Content,0.2988857194007602,NOUN
57,57Aw01,1,1,Aw01,Aw01,Aw01,Our,Our,Our,1,3,Function,null,PRON
57,57Aw02,2,1,Aw02,Aw02,Aw02,relationship,relationship,relationship,2,12,Content,null,NOUN
57,57Aw03,3,1,Aw03,Aw03,Aw03,to,to,to,3,2,Function,null,ADP
57,57Aw04,4,1,Aw04,Middle1,Middle1,privacy,privacy,privacy,4,7,Content,0.1688392590996545,NOUN
57,57Aw05,5,1,Aw05,Middle1,Middle1,is,is,is,5,2,Content,0.09774738542403588,AUX
57,57Aw06,6,1,Aw06,Middle1,Middle1,inseparable,inseparable,inseparable,6,11,Content,0.13521201100896346,ADJ
57,57Aw07,7,1,Aw07,Middle1,Middle1,from,from,from,7,4,Function,0.046568138603147846,ADP
57,57Aw08,8,1,Aw08,Middle1,Middle1,our,our,our,8,3,Function,0.2754367210398772,PRON
57,57Aw09,9,1,Aw09,AEN-2,AEN-2,idea,idea,idea,9,4,Content,0.2365413238865374,NOUN
57,57Aw10,10,1,Aw10,AEN-1,AEN-1,of,of,of,10,2,Function,null,ADP
57,57Aw11,11,1,Aw11,AEN,AEN,trust.,trust.,trust,11,5,Content,0.3373311025913757,NOUN
57,57Bw01,12,2,Bw01,Bw01,Bw01,If,If,If,1,2,Function,null,SCONJ
57,57Bw02,13,2,Bw02,Bw02,Bw02,you,you,you,2,3,Function,null,PRON
57,57Bw03,14,2,Bw03,Bw03,Bw03,trust,trust,trust,3,5,Content,null,NOUN
57,57Bw04,15,2,Bw04,Middle2,Middle2,"someone,","someone,",someone,4,7,Content,0.15176536659298534,PRON
57,57Bw05,16,2,Bw05,Middle2,Middle2,you,you,you,5,3,Function,0.44416461956953923,PRON
57,57Bw06,17,2,Bw06,Middle2,Middle2,may,may,may,6,3,Function,0.2516879647148454,AUX
57,57Bw07,18,2,Bw07,Middle2,Middle2,be,be,be,7,2,Content,0.23298685210392087,AUX
57,57Bw08,19,2,Bw08,Middle2,Middle2,more,more,more,8,4,Content,0.2406146272657174,ADJ
57,57Bw09,20,2,Bw09,Middle2,Middle2,willing,willing,willing,9,7,Content,0.26431387751128105,ADJ
57,57Bw10,21,2,Bw10,Middle2,Middle2,to,to,to,10,2,Function,null,ADP
57,57Bw11,22,2,Bw11,Middle2,Middle2,divulge,divulge,divulge,11,7,Content,0.19673927321098159,VERB
57,57Bw12,23,2,Bw12,Middle2,Middle2,personal,personal,personal,12,8,Content,0.338891929306448,ADJ
57,57Bw13,24,2,Bw13,BEN-2,BEN-2,information,information,information,13,11,Content,0.32806373664082344,NOUN
57,57Bw14,25,2,Bw14,BEN-1,BEN-1,to,to,to,14,2,Function,null,ADP
57,57Bw15,26,2,Bw15,BEN,BEN,them.,them.,them,15,4,Function,0.44704174384035605,PRON
58,58Aw01,1,1,Aw01,Aw01,Aw01,Businesses,Businesses,Businesses,1,10,Content,null,NOUN
58,58Aw02,2,1,Aw02,Aw02,Aw02,do,do,do,2,2,Content,0.1519822504476846,VERB
58,58Aw03,3,1,Aw03,Aw03,Aw03,themselves,themselves,themselves,3,10,Function,0.3092493055072713,PRON
58,58Aw04,4,1,Aw04,Middle1,Middle1,a,a,a,4,1,Function,null,INTJ
58,58Aw05,5,1,Aw05,Middle1,Middle1,disservice,disservice,disservice,5,10,Content,0.23699671389742008,NOUN
58,58Aw06,6,1,Aw06,Middle1,Middle1,by,by,by,6,2,Function,0.07736471265482452,ADP
58,58Aw07,7,1,Aw07,Middle1,Middle1,shying,shying,shying,7,6,Content,0.11704237389884979,VERB
58,58Aw08,8,1,Aw08,Middle1,Middle1,away,away,away,8,4,Content,0.2692030445973675,ADV
58,58Aw09,9,1,Aw09,AEN-2,AEN-2,from,from,from,9,4,Function,0.2413094489628165,ADP
58,58Aw10,10,1,Aw10,AEN-1,AEN-1,older,older,older,10,5,Content,0.18217799323307235,PROPN
58,58Aw11,11,1,Aw11,AEN,AEN,workers.,workers.,workers,11,7,Content,0.1506106159946431,NOUN
58,58Bw01,12,2,Bw01,Bw01,Bw01,Rather,Rather,Rather,1,6,Content,null,ADV
58,58Bw02,13,2,Bw02,Bw02,Bw02,than,than,than,2,4,Function,0.49406595900824957,ADP
58,58Bw03,14,2,Bw03,Bw03,Bw03,worrying,worrying,worrying,3,8,Content,0.2111454238107043,ADJ
58,58Bw04,15,2,Bw04,Middle2,Middle2,about,about,about,4,5,Function,0.3182527443256653,ADP
58,58Bw05,16,2,Bw05,Middle2,Middle2,only,only,only,5,4,Content,0.27084933634564345,ADV
58,58Bw06,17,2,Bw06,Middle2,Middle2,the,the,the,6,3,Function,0.3954853960891139,PRON
58,58Bw07,18,2,Bw07,Middle2,Middle2,potential,potential,potential,7,9,Content,0.21904976033914036,ADJ
58,58Bw08,19,2,Bw08,Middle2,Middle2,cost,cost,cost,8,4,Content,0.2769377426619403,NOUN
58,58Bw09,20,2,Bw09,Middle2,Middle2,of,of,of,9,2,Function,null,ADP
58,58Bw10,21,2,Bw10,Middle2,Middle2,a,a,a,10,1,Function,null,INTJ
58,58Bw11,22,2,Bw11,Middle2,Middle2,more,more,more,11,4,Content,0.43202104974353833,ADJ
58,58Bw12,23,2,Bw12,Middle2,Middle2,experienced,experienced,experienced,12,11,Content,0.21633017711995423,VERB
58,58Bw13,24,2,Bw13,Middle2,Middle2,"worker,","worker,",worker,13,6,Content,0.04392021506160928,NOUN
58,58Bw14,25,2,Bw14,Middle2,Middle2,hiring,hiring,hiring,14,6,Content,0.2507873762280569,NOUN
58,58Bw15,26,2,Bw15,Middle2,Middle2,managers,managers,managers,15,8,Content,0.3536454368299696,NOUN
58,58Bw16,27,2,Bw16,Middle2,Middle2,should,should,should,16,6,Function,0.34295788708732133,AUX
58,58Bw17,28,2,Bw17,Middle2,Middle2,also,also,also,17,4,Content,0.31383503365134335,ADV
58,58Bw18,29,2,Bw18,Middle2,Middle2,consider,consider,consider,18,8,Content,0.33282665299556435,VERB
58,58Bw19,30,2,Bw19,Middle2,Middle2,the,the,the,19,3,Function,0.398261768721879,PRON
58,58Bw20,31,2,Bw20,Middle2,Middle2,benefits,benefits,benefits,20,8,Content,0.3157884003133485,NOUN
58,58Bw21,32,2,Bw21,BEN-2,BEN-2,of,of,of,21,2,Function,null,ADP
58,58Bw22,33,2,Bw22,BEN-1,BEN-1,hiring,hiring,hiring,22,6,Content,0.49802687016670477,NOUN
58,58Bw23,34,2,Bw23,BEN,BEN,them.,them.,them,23,4,Function,0.35406207253683314,PRON
59,59Aw01,1,1,Aw01,Aw01,Aw01,Earth,Earth,Earth,1,5,Content,null,PROPN
59,59Aw02,2,1,Aw02,Aw02,Aw02,is,is,is,2,2,Content,0.13291027675971015,AUX
59,59Aw03,3,1,Aw03,Aw03,Aw03,"warming,","warming,",warming,3,7,Content,0.19518201075671837,NOUN
59,59Aw04,4,1,Aw04,Middle1,Middle1,and,and,and,4,3,Function,null,CCONJ
59,59Aw05,5,1,Aw05,AEN-2,AEN-2,we,we,we,5,2,Function,0.23185154383157533,PRON
59,59Aw06,6,1,Aw06,AEN-1,AEN-1,know,know,know,6,4,Content,0.25331189394460135,VERB
59,59Aw07,7,1,Aw07,AEN,AEN,why.,why.,why,7,3,Content,0.31093798678483286,SCONJ
59,59Bw01,8,2,Bw01,Bw01,Bw01,Light,Light,Light,1,5,Content,null,PROPN
59,59Bw02,9,2,Bw02,Bw02,Bw02,is,is,is,2,2,Content,0.0671784868124905,AUX
59,59Bw03,10,2,Bw03,Bw03,Bw03,reflected,reflected,reflected,3,9,Content,0.2609550623872523,VERB
59,59Bw04,11,2,Bw04,Middle2,Middle2,and,and,and,4,3,Function,null,CCONJ
59,59Bw05,12,2,Bw05,Middle2,Middle2,absorbed,absorbed,absorbed,5,8,Content,0.2242027865517882,VERB
59,59Bw06,13,2,Bw06,Middle2,Middle2,by,by,by,6,2,Function,0.1812765548983833,ADP
59,59Bw07,14,2,Bw07,Middle2,Middle2,"clouds,","clouds,",clouds,7,6,Content,0.22508090737587808,NOUN
59,59Bw08,15,2,Bw08,Middle2,Middle2,"air,","air,",air,8,3,Content,0.25641263822309585,NOUN
59,59Bw09,16,2,Bw09,Middle2,Middle2,"oceans,","oceans,",oceans,9,6,Content,0.2604431914967108,NOUN
59,59Bw10,17,2,Bw10,BEN-2,BEN-2,ice,ice,ice,10,3,Content,0.3284477569416642,NOUN
59,59Bw11,18,2,Bw11,BEN-1,BEN-1,and,and,and,11,3,Function,null,CCONJ
59,59Bw12,19,2,Bw12,BEN,BEN,land.,land.,land,12,4,Content,0.23986641815766724,NOUN
60,60Aw01,1,1,Aw01,Aw01,Aw01,Nobody,Nobody,Nobody,1,6,Content,null,PRON
60,60Aw02,2,1,Aw02,Aw02,Aw02,ever,ever,ever,2,4,Content,0.34923384404353164,ADV
60,60Aw03,3,1,Aw03,Aw03,Aw03,really,really,really,3,6,Content,0.5269917999503555,ADV
60,60Aw04,4,1,Aw04,Middle1,Middle1,tells,tells,tells,4,5,Content,0.20105062539026278,VERB
60,60Aw05,5,1,Aw05,Middle1,Middle1,you,you,you,5,3,Function,0.5099230004936451,PRON
60,60Aw06,6,1,Aw06,AEN-2,AEN-2,how,how,how,6,3,Content,0.45654732564091954,SCONJ
60,60Aw07,7,1,Aw07,AEN-1,AEN-1,to,to,to,7,2,Function,null,ADP
60,60Aw08,8,1,Aw08,AEN,AEN,breathe.,breathe.,breathe,8,7,Content,0.22304662074064563,VERB
60,60Bw01,9,2,Bw01,Bw01,Bw01,You,You,You,1,3,Function,null,PRON
60,60Bw02,10,2,Bw02,Bw02,Bw02,just,just,just,2,4,Content,null,ADV
60,60Bw03,11,2,Bw03,Bw03,Bw03,know,know,know,3,4,Content,0.5025153948417895,VERB
60,60Bw04,12,2,Bw04,Middle2,Middle2,how,how,how,4,3,Content,0.48883605330282337,SCONJ
60,60Bw05,13,2,Bw05,BEN-2,BEN-2,to,to,to,5,2,Function,null,ADP
60,60Bw06,14,2,Bw06,BEN-1,BEN-1,do,do,do,6,2,Content,0.700198843402164,VERB
60,60Bw07,15,2,Bw07,BEN,BEN,it.,it.,it,7,2,Function,0.6033723338432613,PRON
61,61Aw01,1,1,Aw01,Aw01,Aw01,The,The,The,1,3,Function,null,PRON
61,61Aw02,2,1,Aw02,Aw02,Aw02,immense,immense,immense,2,7,Content,null,ADJ
61,61Aw03,3,1,Aw03,Aw03,Aw03,wall,wall,wall,3,4,Content,0.15815339594857003,NOUN
61,61Aw04,4,1,Aw04,Middle1,Middle1,of,of,of,4,2,Function,null,ADP
61,61Aw05,5,1,Aw05,Middle1,Middle1,"crumbling,","crumbling,",crumbling,5,9,Content,0.2792347895845882,VERB
61,61Aw06,6,1,Aw06,Middle1,Middle1,whitewashed,whitewashed,whitewashed,6,11,Content,0.32838901061771153,VERB
61,61Aw07,7,1,Aw07,Middle1,Middle1,stone,stone,stone,7,5,Content,0.40227790395287444,NOUN
61,61Aw08,8,1,Aw08,Middle1,Middle1,might,might,might,8,5,Function,0.1305259172766125,ADV
61,61Aw09,9,1,Aw09,Middle1,Middle1,have,have,have,9,4,Content,0.14191168807137647,VERB
61,61Aw10,10,1,Aw10,Middle1,Middle1,belonged,belonged,belonged,10,8,Content,0.17732327426815964,VERB
61,61Aw11,11,1,Aw11,Middle1,Middle1,to,to,to,11,2,Function,null,ADP
61,61Aw12,12,1,Aw12,AEN-2,AEN-2,an,an,an,12,2,Function,0.06000887481143554,PRON
61,61Aw13,13,1,Aw13,AEN-1,AEN-1,abandoned,abandoned,abandoned,13,9,Content,0.38788834413412643,VERB
61,61Aw14,14,1,Aw14,AEN,AEN,castle.,castle.,castle,14,6,Content,0.3502992556107833,NOUN
61,61Bw01,15,2,Bw01,Bw01,Bw01,Turrets,Turrets,Turrets,1,7,Content,null,NOUN
61,61Bw02,16,2,Bw02,Bw02,Bw02,lined,lined,lined,2,5,Content,0.11319245237552801,VERB
61,61Bw03,17,2,Bw03,Bw03,Bw03,a,a,a,3,1,Function,null,INTJ
61,61Bw04,18,2,Bw04,Middle2,Middle2,roof,roof,roof,4,4,Content,0.25718478989837773,NOUN
61,61Bw05,19,2,Bw05,Middle2,Middle2,that,that,that,5,4,Function,0.023990298560367246,SCONJ
61,61Bw06,20,2,Bw06,Middle2,Middle2,was,was,was,6,3,Content,0.002070440574833685,AUX
61,61Bw07,21,2,Bw07,Middle2,Middle2,no,no,no,7,2,Content,0.11625398259828484,INTJ
61,61Bw08,22,2,Bw08,Middle2,Middle2,longer,longer,longer,8,6,Content,0.16379371016910815,ADJ
61,61Bw09,23,2,Bw09,Middle2,Middle2,"there,","there,",there,9,5,Content,0.4269309749020449,ADV
61,61Bw10,24,2,Bw10,Middle2,Middle2,and,and,and,10,3,Function,null,CCONJ
61,61Bw11,25,2,Bw11,Middle2,Middle2,watchtowers,watchtowers,watchtowers,11,11,Content,0.3076710692727839,NOUN
61,61Bw12,26,2,Bw12,Middle2,Middle2,poked,poked,poked,12,5,Content,0.24417040140507157,VERB
61,61Bw13,27,2,Bw13,Middle2,Middle2,the,the,the,13,3,Function,0.29674550415311207,PRON
61,61Bw14,28,2,Bw14,Middle2,Middle2,sky,sky,sky,14,3,Content,0.3376265664087089,NOUN
61,61Bw15,29,2,Bw15,BEN-2,BEN-2,at,at,at,15,2,Function,0.15363281518207503,ADP
61,61Bw16,30,2,Bw16,BEN-1,BEN-1,each,each,each,16,4,Function,0.1633509129464903,PRON
61,61Bw17,31,2,Bw17,BEN,BEN,corner.,corner.,corner,17,6,Content,0.3233272182832393,NOUN
62,62Aw01,1,1,Aw01,Aw01,Aw01,You,You,You,1,3,Function,null,PRON
62,62Aw02,2,1,Aw02,Aw02,Aw02,never,never,never,2,5,Content,null,ADV
62,62Aw03,3,1,Aw03,Aw03,Aw03,know,know,know,3,4,Content,0.43647455961570997,VERB
62,62Aw04,4,1,Aw04,Middle1,Middle1,where,where,where,4,5,Content,0.4116238683010798,SCONJ
62,62Aw05,5,1,Aw05,Middle1,Middle1,you,you,you,5,3,Function,0.45588799857664286,PRON
62,62Aw06,6,1,Aw06,AEN-2,AEN-2,will,will,will,6,4,Function,0.15371443321325995,AUX
62,62Aw07,7,1,Aw07,AEN-1,AEN-1,find,find,find,7,4,Content,0.3706949377852789,VERB
62,62Aw08,8,1,Aw08,AEN,AEN,love.,love.,love,8,4,Content,0.4112684666910809,NOUN
62,62Bw01,9,2,Bw01,Bw01,Bw01,Even,Even,Even,1,4,Content,null,ADV
62,62Bw02,10,2,Bw02,Bw02,Bw02,on,on,on,2,2,Function,0.1620719785628345,ADP
62,62Bw03,11,2,Bw03,Bw03,Bw03,a,a,a,3,1,Function,null,INTJ
62,62Bw04,12,2,Bw04,Middle2,Middle2,crowded,crowded,crowded,4,7,Content,0.21111996553547754,ADJ
62,62Bw05,13,2,Bw05,Middle2,Middle2,airplane,airplane,airplane,5,8,Content,0.16830182179577607,NOUN
62,62Bw06,14,2,Bw06,Middle2,Middle2,or,or,or,6,2,Function,0.22942008290254481,CCONJ
62,62Bw07,15,2,Bw07,BEN-2,BEN-2,a,a,a,7,1,Function,null,INTJ
62,62Bw08,16,2,Bw08,BEN-1,BEN-1,cruise,cruise,cruise,8,6,Content,0.26029117221630677,NOUN
62,62Bw09,17,2,Bw09,BEN,BEN,ship.,ship.,ship,9,4,Content,0.38295359602905116,NOUN
63,63Aw01,1,1,Aw01,Aw01,Aw01,Imagine,Imagine,Imagine,1,7,Content,null,VERB
63,63Aw02,2,1,Aw02,Aw02,Aw02,an,an,an,2,2,Function,0.06466866829021983,PRON
63,63Aw03,3,1,Aw03,Aw03,Aw03,animal,animal,animal,3,6,Content,0.026519549270163433,NOUN
63,63Aw04,4,1,Aw04,Middle1,Middle1,that,that,that,4,4,Function,0.17342631795847335,SCONJ
63,63Aw05,5,1,Aw05,Middle1,Middle1,looks,looks,looks,5,5,Content,0.26222153739788484,VERB
63,63Aw06,6,1,Aw06,Middle1,Middle1,like,like,like,6,4,Function,0.45830857588900975,INTJ
63,63Aw07,7,1,Aw07,Middle1,Middle1,a,a,a,7,1,Function,null,INTJ
63,63Aw08,8,1,Aw08,Middle1,Middle1,"dinosaur,","dinosaur,",dinosaur,8,8,Content,0.2980438366513263,NOUN
63,63Aw09,9,1,Aw09,Middle1,Middle1,and,and,and,9,3,Function,null,CCONJ
63,63Aw10,10,1,Aw10,Middle1,Middle1,you,you,you,10,3,Function,0.31789878572014174,PRON
63,63Aw11,11,1,Aw11,Middle1,Middle1,probably,probably,probably,11,8,Content,0.3745153485118359,ADV
63,63Aw12,12,1,Aw12,Middle1,Middle1,will,will,will,12,4,Function,0.20202598576201306,AUX
63,63Aw13,13,1,Aw13,Middle1,Middle1,not,not,not,13,3,Content,0.35246040617455265,PART
63,63Aw14,14,1,Aw14,AEN-2,AEN-2,imagine,imagine,imagine,14,7,Content,0.5656820600520378,VERB
63,63Aw15,15,1,Aw15,AEN-1,AEN-1,a,a,a,15,1,Function,null,INTJ
63,63Aw16,16,1,Aw16,AEN,AEN,bat.,bat.,bat,16,3,Content,0.20543741910857302,NOUN
63,63Bw01,17,2,Bw01,Bw01,Bw01,But,But,But,1,3,Function,null,CCONJ
63,63Bw02,18,2,Bw02,BEN-2,Bw02,that,that,that,2,4,Function,null,SCONJ
63,63Bw03,19,2,Bw03,BEN-1,Bw03,may,may,may,3,3,Function,null,AUX
63,63Bw04,20,2,Bw04,BEN,BEN,change.,change.,change,4,6,Content,null,NOUN
